City,State,Lat,Lon,Population_M,Year,Month,Crime_Type,Cases,Severity,Resolution_Rate,Arrests,Response_Time_Min
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,8,Drug Offense,16,Low,0.51,6,25.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,8,Homicide,3,Low,0.71,1,29.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,8,Harassment,21,Medium,0.38,6,41.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,9,Theft,23,Low,0.58,10,37.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,9,Assault,16,Low,0.42,4,27.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,9,Fraud,23,High,0.52,9,44.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,9,Burglary,19,Low,0.49,5,21.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,9,Vandalism,13,Low,0.55,5,34.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,9,Robbery,9,Low,0.43,3,17.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,9,Cybercrime,25,Low,0.61,9,34.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,9,Drug Offense,16,Medium,0.44,5,21.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,9,Homicide,3,Low,0.54,1,34.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,9,Harassment,19,Low,0.38,5,15.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,10,Theft,36,Low,0.58,17,27.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,10,Assault,12,Low,0.39,4,27.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,10,Fraud,26,Medium,0.54,9,42.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,10,Burglary,16,Low,0.58,6,38.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,10,Vandalism,11,Medium,0.7,5,27.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,10,Robbery,6,High,0.44,2,8.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,10,Cybercrime,19,Low,0.54,6,29.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,10,Drug Offense,14,Medium,0.65,7,17.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,10,Homicide,1,Medium,0.43,0,33.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,10,Harassment,12,Low,0.72,7,17.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,11,Theft,26,High,0.37,7,22.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,11,Assault,12,Medium,0.47,3,40.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,11,Fraud,16,Low,0.75,7,36.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,11,Burglary,14,Low,0.37,4,17.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,11,Vandalism,11,Low,0.58,4,35.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,11,Robbery,6,Low,0.59,2,37.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,11,Cybercrime,19,Low,0.62,8,8.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,11,Drug Offense,11,Medium,0.62,6,44.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,11,Homicide,1,Low,0.59,0,21.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,11,Harassment,13,Medium,0.35,2,15.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,12,Theft,20,Low,0.76,9,44.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,12,Assault,9,Low,0.5,2,14.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,12,Fraud,24,Low,0.43,7,40.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,12,Burglary,14,High,0.72,8,24.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,12,Vandalism,12,Low,0.51,4,14.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,12,Robbery,6,Low,0.46,1,27.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,12,Cybercrime,13,Medium,0.48,5,44.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,12,Drug Offense,8,Medium,0.7,3,20.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,12,Homicide,1,Low,0.56,0,40.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2019,12,Harassment,11,Low,0.44,3,44.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,1,Theft,30,High,0.54,10,38.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,1,Assault,12,Low,0.62,5,22.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,1,Fraud,20,High,0.6,9,41.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,1,Burglary,10,Low,0.62,4,39.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,1,Vandalism,11,Medium,0.57,4,26.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,1,Robbery,9,Medium,0.41,2,11.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,1,Cybercrime,15,Low,0.57,5,27.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,1,Drug Offense,14,Medium,0.48,5,23.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,1,Homicide,1,Low,0.69,0,10.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,1,Harassment,17,Low,0.44,5,9.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,2,Theft,30,Low,0.41,9,35.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,2,Assault,12,Medium,0.59,5,17.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,2,Fraud,16,Low,0.48,6,33.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,2,Burglary,19,Low,0.37,4,35.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,2,Vandalism,14,Medium,0.38,4,14.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,2,Robbery,9,Low,0.75,5,41.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,2,Cybercrime,24,Low,0.68,13,41.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,2,Drug Offense,11,High,0.7,5,8.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,2,Homicide,2,High,0.7,1,9.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,2,Harassment,17,Low,0.73,7,30.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,3,Theft,35,Critical,0.5,12,28.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,3,Assault,10,Low,0.53,4,9.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,3,Fraud,27,High,0.74,16,37.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,3,Burglary,19,Critical,0.54,7,44.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,3,Vandalism,9,Low,0.71,4,32.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,3,Robbery,10,High,0.67,5,14.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,3,Cybercrime,16,Medium,0.61,7,25.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,3,Drug Offense,12,Medium,0.56,5,22.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,3,Homicide,3,Medium,0.63,1,15.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,3,Harassment,19,Critical,0.47,7,34.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,4,Theft,27,Medium,0.42,9,33.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,4,Assault,18,Low,0.55,8,19.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,4,Fraud,27,Medium,0.69,12,36.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,4,Burglary,15,High,0.65,8,40.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,4,Vandalism,13,Low,0.72,6,14.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,4,Robbery,10,High,0.64,4,19.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,4,Cybercrime,27,High,0.66,11,27.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,4,Drug Offense,16,Low,0.63,8,23.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,4,Homicide,2,Medium,0.75,1,42.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,4,Harassment,15,Critical,0.53,6,14.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,5,Theft,27,Low,0.72,17,13.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,5,Assault,19,High,0.41,6,20.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,5,Fraud,24,Low,0.5,8,9.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,5,Burglary,17,High,0.62,6,8.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,5,Vandalism,11,High,0.6,4,32.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,5,Robbery,13,Medium,0.64,6,36.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,5,Cybercrime,18,Medium,0.56,7,9.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,5,Drug Offense,14,Low,0.42,5,36.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,5,Homicide,2,Low,0.76,1,15.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,5,Harassment,20,Low,0.54,7,22.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,6,Theft,41,Low,0.7,19,35.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,6,Assault,18,Low,0.5,6,17.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,6,Fraud,32,Medium,0.67,13,33.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,6,Burglary,23,Low,0.55,7,22.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,6,Vandalism,16,Low,0.49,6,36.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,6,Robbery,9,Low,0.77,5,31.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,6,Cybercrime,25,Medium,0.58,9,21.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,6,Drug Offense,17,Low,0.46,6,32.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,6,Homicide,2,Low,0.47,0,23.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,6,Harassment,15,High,0.42,5,14.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,7,Theft,29,Low,0.36,6,22.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,7,Assault,17,Low,0.68,8,25.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,7,Fraud,29,High,0.67,16,32.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,7,Burglary,21,Low,0.68,8,19.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,7,Vandalism,12,Medium,0.49,4,10.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,7,Robbery,12,High,0.59,5,9.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,7,Cybercrime,24,High,0.64,12,16.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,7,Drug Offense,16,Low,0.54,6,14.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,7,Homicide,2,Critical,0.5,0,18.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,7,Harassment,16,Critical,0.69,8,27.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,8,Theft,37,Low,0.56,15,15.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,8,Assault,14,Low,0.66,5,12.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,8,Fraud,30,High,0.48,8,26.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,8,Burglary,22,Medium,0.49,6,39.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,8,Vandalism,12,Low,0.75,7,25.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,8,Robbery,10,Medium,0.36,2,40.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,8,Cybercrime,25,Medium,0.76,13,35.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,8,Drug Offense,17,Critical,0.66,8,11.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,8,Homicide,2,Critical,0.37,0,11.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,8,Harassment,18,Low,0.74,8,37.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,9,Theft,26,High,0.53,12,28.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,9,Assault,11,Low,0.71,5,40.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,9,Fraud,25,Medium,0.53,11,35.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,9,Burglary,13,Low,0.46,5,26.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,9,Vandalism,13,Low,0.45,3,31.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,9,Robbery,7,Low,0.78,4,10.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,9,Cybercrime,19,Medium,0.44,5,19.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,9,Drug Offense,13,High,0.56,6,31.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,9,Homicide,2,Medium,0.6,0,19.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,9,Harassment,14,Low,0.6,5,25.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,10,Theft,25,Low,0.61,9,11.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,10,Assault,14,Medium,0.71,8,23.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,10,Fraud,24,Medium,0.73,15,22.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,10,Burglary,16,Low,0.45,6,37.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,10,Vandalism,9,Critical,0.36,2,26.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,10,Robbery,9,Medium,0.7,4,43.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,10,Cybercrime,25,Medium,0.57,12,20.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,10,Drug Offense,10,Medium,0.47,2,41.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,10,Homicide,2,High,0.66,1,30.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,10,Harassment,12,High,0.54,4,9.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,11,Theft,22,Low,0.64,8,44.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,11,Assault,13,Low,0.48,4,42.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,11,Fraud,14,Low,0.35,4,22.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,11,Burglary,13,Critical,0.46,4,21.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,11,Vandalism,9,Low,0.36,1,19.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,11,Robbery,10,Medium,0.37,3,41.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,11,Cybercrime,15,Low,0.56,5,25.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,11,Drug Offense,13,Low,0.62,6,23.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,11,Homicide,2,Low,0.77,0,22.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,11,Harassment,11,Medium,0.41,2,34.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,12,Theft,30,Medium,0.6,10,33.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,12,Assault,12,High,0.57,5,32.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,12,Fraud,21,Low,0.52,7,14.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,12,Burglary,14,Medium,0.66,6,40.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,12,Vandalism,12,Critical,0.59,5,42.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,12,Robbery,6,Critical,0.59,3,40.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,12,Cybercrime,22,High,0.42,6,20.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,12,Drug Offense,12,Low,0.6,5,33.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,12,Homicide,1,Medium,0.69,0,21.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2020,12,Harassment,18,Medium,0.57,8,43.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,1,Theft,20,Medium,0.49,8,12.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,1,Assault,9,Medium,0.56,4,12.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,1,Fraud,15,Medium,0.36,4,10.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,1,Burglary,14,High,0.5,5,21.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,1,Vandalism,10,Medium,0.75,6,22.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,1,Robbery,7,Low,0.43,2,9.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,1,Cybercrime,23,Medium,0.76,10,9.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,1,Drug Offense,13,High,0.69,6,32.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,1,Homicide,1,Medium,0.44,0,21.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,1,Harassment,11,Low,0.76,6,17.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,2,Theft,32,High,0.45,12,26.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,2,Assault,16,Low,0.52,6,29.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,2,Fraud,26,Low,0.65,12,38.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,2,Burglary,18,Low,0.69,10,42.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,2,Vandalism,8,Low,0.75,3,15.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,2,Robbery,9,Medium,0.75,5,25.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,2,Cybercrime,18,Medium,0.5,5,21.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,2,Drug Offense,12,Low,0.55,5,13.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,2,Homicide,2,Medium,0.77,1,26.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,2,Harassment,11,Low,0.73,5,42.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,3,Theft,36,Low,0.54,12,45.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,3,Assault,16,Low,0.68,9,33.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,3,Fraud,25,Low,0.56,11,29.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,3,Burglary,13,Low,0.47,4,8.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,3,Vandalism,13,Medium,0.75,5,39.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,3,Robbery,11,Medium,0.55,4,18.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,3,Cybercrime,18,High,0.38,6,41.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,3,Drug Offense,10,High,0.7,5,31.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,3,Homicide,2,High,0.63,0,14.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,3,Harassment,16,Medium,0.68,8,38.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,4,Theft,37,High,0.37,11,41.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,4,Assault,15,Low,0.38,4,31.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,4,Fraud,27,Low,0.54,10,41.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,4,Burglary,22,Critical,0.39,6,42.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,4,Vandalism,11,Critical,0.72,5,39.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,4,Robbery,10,Medium,0.38,2,26.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,4,Cybercrime,20,Critical,0.7,9,29.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,4,Drug Offense,10,Low,0.44,3,24.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,4,Homicide,3,High,0.52,1,28.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,4,Harassment,15,Critical,0.73,6,31.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,5,Theft,33,Medium,0.65,15,41.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,5,Assault,13,High,0.51,5,15.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,5,Fraud,30,Low,0.37,9,20.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,5,Burglary,23,Medium,0.49,9,31.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,5,Vandalism,11,Medium,0.4,3,18.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,5,Robbery,11,Medium,0.51,4,25.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,5,Cybercrime,19,Low,0.38,5,9.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,5,Drug Offense,14,Low,0.73,9,36.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,5,Homicide,2,High,0.43,0,41.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,5,Harassment,22,Medium,0.52,7,10.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,6,Theft,38,High,0.5,14,8.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,6,Assault,15,Critical,0.77,8,22.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,6,Fraud,27,Medium,0.74,14,12.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,6,Burglary,19,Low,0.61,8,33.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,6,Vandalism,13,Low,0.51,4,31.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,6,Robbery,8,Low,0.74,4,34.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,6,Cybercrime,19,Low,0.72,10,16.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,6,Drug Offense,17,Low,0.71,7,8.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,6,Homicide,3,Low,0.53,1,33.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,6,Harassment,21,Low,0.49,7,14.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,7,Theft,33,Low,0.77,21,29.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,7,Assault,18,Low,0.43,6,38.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,7,Fraud,24,Low,0.39,6,23.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,7,Burglary,17,Medium,0.47,5,33.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,7,Vandalism,10,Low,0.48,3,18.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,7,Robbery,12,High,0.6,6,30.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,7,Cybercrime,27,Low,0.51,10,12.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,7,Drug Offense,12,High,0.7,5,29.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,7,Homicide,2,High,0.41,0,34.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,7,Harassment,16,Low,0.53,7,18.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,8,Theft,24,Low,0.49,8,31.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,8,Assault,12,Low,0.52,4,25.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,8,Fraud,19,Medium,0.58,9,11.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,8,Burglary,17,Low,0.52,5,31.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,8,Vandalism,10,Medium,0.74,4,19.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,8,Robbery,11,Low,0.67,4,11.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,8,Cybercrime,23,Low,0.65,10,38.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,8,Drug Offense,14,Low,0.67,7,17.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,8,Homicide,2,High,0.56,0,25.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,8,Harassment,16,Low,0.38,4,29.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,9,Theft,26,Low,0.39,6,39.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,9,Assault,11,Low,0.67,4,26.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,9,Fraud,24,Medium,0.71,11,35.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,9,Burglary,18,High,0.57,8,12.7
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,9,Vandalism,11,Low,0.45,4,41.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,9,Robbery,8,Medium,0.4,2,33.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,9,Cybercrime,22,Medium,0.35,5,18.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,9,Drug Offense,13,Medium,0.67,7,26.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,9,Homicide,2,Medium,0.45,0,18.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,9,Harassment,13,Low,0.77,8,32.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,10,Theft,34,Low,0.47,10,39.0
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,10,Assault,11,Medium,0.66,5,31.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,10,Fraud,19,Low,0.43,6,35.5
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,10,Burglary,15,Low,0.67,8,29.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,10,Vandalism,13,Low,0.7,7,16.6
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,10,Robbery,7,Low,0.78,4,36.1
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,10,Cybercrime,18,Medium,0.43,6,24.3
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,10,Drug Offense,14,Low,0.72,6,10.4
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,10,Homicide,2,Low,0.51,0,31.9
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,10,Harassment,17,Medium,0.68,9,30.2
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,11,Theft,27,Medium,0.52,11,16.8
Nagpur,Maharashtra,21.1458,79.0882,2.9,2021,11,Assault,13,Critical,0.41,3,25.6
